nachforderung;feature_0;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;feature_25;feature_26;feature_27;feature_28;feature_29;feature_30;feature_31;feature_32;feature_33;feature_34;feature_35;feature_36;feature_37;feature_38;feature_39;feature_40;feature_41;feature_42;feature_43;feature_44;feature_45;feature_46;feature_47;feature_48;feature_49 
0;2;0;145,7965393;142,8846835;942;0;0;0;1;0;0;0;1;0;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06
0;22;0,84;0;0;0;2;8;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1,87
0;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,36
0;39;0,1;0;0;0;2;3;0;0;1;1;0;1;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,88
0;20;11,25;0;0;0;0;8;0;0;0;1;0;1;0;1;0;0;100;1;0;0;0;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,61
0;2;0;727,5469724;701,5981818;1396;0;0;0;1;0;0;0;1;0;0;2;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,57
0;33;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,63
0;2;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,87
0;2;0;6,267702265;0,042777778;309;0;0;0;1;0;0;0;0;0;0;1;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,22
0;2;5,72;112,0949273;54,128;592;0;4;0;1;1;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,25
0;10;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,28
0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2
0;12;0;94,91692606;90,07142373;1843;0;0;0;1;0;1;0;1;0;0;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,13
0;2;49,84;0;0;0;0;5;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,73
496,94;16;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,38
87,75;28;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,28
0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6
0;8;1,32;39,41472527;0;91;0;0;0;1;0;1;0;1;0;0;1;2;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,63
0;13;4,05;157,2840462;100,074881;1325;0;0;0;1;0;0;0;1;0;0;1;1;100;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1,35
487,49;15;0;502,6448885;252,4746602;3001;0;0;0;1;0;0;0;0;0;1;2;0;100;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,7
0;5;4,05;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,42
0;11;1,91;221,3437063;211,1165141;3012;0;1;0;1;1;1;0;1;1;1;1;2;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,55;0;0,93
0;36;6,48;36,93265868;6,557709497;2505;0;4;0;1;0;0;0;1;0;0;1;3;100;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,96
0;36;0,9;280,7554097;0;5294;1;6;0;1;0;1;0;1;0;1;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,79
474,21;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95,17
0;4;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,22
0;2;0;129,0593514;77,02137931;555;0;0;0;0;0;0;0;0;0;0;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,96
0;6;0;204,2342154;295,2465517;1076;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1,02
0;2;0;52,45424469;43,05163265;1602;0;0;0;0;0;1;0;0;1;0;3;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,65
0;84;0;1089,282201;1091,046764;10215;0;0;0;0;1;0;0;1;1;1;4;3;100;0;3;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1,29
0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,73
47,5;11;0;117,2690656;131,1804065;1060;0;0;0;1;0;1;0;1;1;0;1;0;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,91
1584,83;4;0;110,0088665;1,228;391;0;0;0;1;0;0;0;1;0;1;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396,57
0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,51
0;15;-64,6;363,6793091;308,5573643;5557;0;0;0;1;1;0;0;1;0;1;1;3;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47
361,65;73;4,05;0;0;0;0;1;9;0;1;0;0;1;0;1;0;0;100;1;0;0;0;1;2;0;0;0,2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,65
0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1,42
1188,43;57;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,91
0;37;0;79,5587594;68,82675439;607;0;0;0;1;0;1;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,33
0;73;5,31;360,4171563;408,8887374;15999;2;7;0;0;1;0;0;1;0;1;5;3;100;0;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,46
0;42;-70,4;908,9033385;880,4414436;4495;0;1;0;1;0;0;0;0;0;0;1;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1,73
254,34;58;0;794,5210474;776,7533582;2253;2;0;0;0;0;0;0;0;0;1;1;2;100;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,36
48,6;25;0;169,0628928;209,2071749;2858;0;0;0;0;0;1;0;1;0;1;1;3;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,07
361,63;12;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;31,2
0;10;0,5;612,5352083;458,3122581;1296;0;5;0;1;0;0;0;1;0;0;1;1;100;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,88
0;9;0;57,06741428;65,68224265;2292;0;0;0;1;1;0;0;1;0;0;1;2;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,89
0;2;11,44;7,464125;0;80;0;2;0;1;0;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,85
0;2;0;119,7569726;158,0914634;1166;0;0;0;1;0;0;0;1;0;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3
0;2;-3,24;0;0;0;0;5;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,96
1175,55;17;4,05;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,25
0;7;5,72;0;0;0;1;6;0;0;1;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,32
0;2;0,25;118,3682051;8,6015;310;0;0;0;1;0;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1,59
0;24;0;5,869790816;7,404369748;1960;0;0;0;1;0;1;0;0;0;0;1;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65
0;4;0;43,48500824;65,29521739;1736;0;0;0;1;0;0;0;0;0;0;2;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,89
0;45;-187,69;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,73
0;2;0;32,24810127;0;79;0;0;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5
121,38;59;0,68;445,6288871;352,4685912;4512;0;7;0;0;0;1;0;0;1;1;1;1;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
0;21;0;510,6659357;567,6971628;2751;0;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0,27
0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,52
0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,92
0;2;0;61,80742331;69,21446154;1467;0;0;0;1;0;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,18
0;12;0;502,5243358;510,3315429;2114;0;0;0;0;0;0;0;0;0;1;1;2;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8
0;24;-36,33;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,92
0;36;0;304,0844333;292,2452548;3065;0;0;0;1;1;0;0;0;0;1;1;3;100;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07
341,28;8;1,98;125,2570906;106,23;519;0;5;0;1;0;0;0;1;0;1;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,64
0;20;0;411,793189;474,2535211;5349;0;0;0;1;0;0;0;1;1;1;1;0;100;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,11
0;2;0;95,21925912;98,64884422;2632;0;0;0;1;1;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,44
0;4;2,95;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,93
0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,08
0;22;-54,27;0;0;0;2;0;0;1;0;1;0;0;0;1;0;0;100;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;41,94;1;1,26
1800;53;0;966,6487012;1018,652205;2644;0;0;0;0;1;0;0;0;0;1;1;2;100;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,85
0;4;0;430,9749756;499,5057143;2253;0;0;0;1;0;1;0;1;0;1;2;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1,21
0;27;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1,63
0;6;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49
0;73;3,49;0;0;0;0;5;0;0;0;0;0;0;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,67
0;16;0,45;13,65554963;7,7490625;1501;0;0;0;1;0;0;0;1;0;0;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,31
0;17;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,8
0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,46
0;12;0;153,6968015;135,7756838;694;0;0;0;1;0;1;0;1;0;1;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,62
0;16;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;100;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,77
0;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,54
0;10;3,1;146,5442654;156,3098982;2811;0;4;0;1;0;1;0;1;0;1;3;3;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,82
0;10;125,22;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,81
0;4;0,9;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49
0;10;0,4;228,8441112;239,9853846;4092;0;3;0;0;0;0;0;0;0;1;1;3;100;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,72
0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37
4518,73;84;0,31;409,7723065;354,5211982;6338;0;4;0;0;0;1;0;1;0;1;4;0;100;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;55,13
0;4;0;116,9553166;103,8749462;916;0;0;0;1;1;0;0;1;0;1;2;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,01
15,39;11;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,48
116,36;4;-9,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,63
0;58;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,05
0;4;4,5;98,35947149;79,29891892;719;0;3;0;0;0;1;0;0;0;0;2;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,27
0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,71
0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9
0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,7
0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
0;2;0;21,68698386;17,95350427;1177;0;0;0;1;0;1;0;1;0;0;2;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,36
83,46;4;0;489,5775622;406,6203529;719;0;0;0;1;0;0;0;0;0;1;3;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,47
0;2;3,15;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,23
0;38;0;372,4830125;382,9897024;1252;0;0;0;1;0;1;0;1;0;0;2;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,96
0;28;4,05;432,8085863;296,7795161;1959;0;5;0;0;1;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1,4
0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,95
0;11;0,88;306,9429826;309,1461873;2231;0;3;3;1;1;0;0;1;0;0;1;3;100;1;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,64
0;6;7,2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,48
0;5;5,2;803,0853144;219,4469231;2189;0;5;0;1;0;0;0;1;0;1;3;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193,44;0;1,12
0;8;0;35,08006645;0;295;0;0;0;1;0;0;0;1;0;0;1;2;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,38
710,44;13;-114,64;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,22
0;10;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,24
0;20;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;100;0;0;0;0;1;1;0;0;0,25;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,44
433,23;54;0;39,94221284;0,159176471;1184;0;0;0;0;0;1;0;0;0;0;1;0;100;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,06
0;4;5,86;0;0;0;0;3;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,36
0;22;0;1,10887471;1,25;862;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23
0;36;-7,96;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,25
0;33;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
0;5;0;64,81594365;46,78755102;1762;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,02
0;14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,62
0;77;8,09;452,7551906;439,3044394;10213;0;8;0;0;1;0;0;1;0;1;5;3;100;1;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1,49
0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,95
0;42;3,27;0;0;0;0;6;0;0;0;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,93
0;28;0;118,421691;131,4339485;2913;0;0;0;1;0;1;0;1;0;0;1;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,43
0;14;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,29
0;9;34,34;0;0;0;0;6;0;0;1;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4
278,75;5;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8,34;-0,100481928;0;0;55,97
260,31;10;0;77,08325604;16,54543956;1580;0;0;0;1;0;1;0;0;0;1;1;3;100;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,84
0;6;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5
